Style-Fabric-Color,Gender,Birth Season,Comm. Category SubGroup,new,vip,revenue
BATH SET (5 PIECES)-BLACK,Unisex,Not Seasonal 2016,HOME,7,0,4026.377197
BATH SET (5 PIECES)-Lilac,Unisex,Not Seasonal 2016,HOME,0,0,455.1452026
BATH SET (5 PIECES)-Pink,Unisex,Not Seasonal 2016,HOME,0,0,551.8179474
BATH SLIPPERS TESSUTO SPUGNA COTONE-BLACK,Unisex,Not Seasonal 2017,HOME,8,0,1483.739151
BATH TOWEL TESSUTO SPUGNA COTONE-White,Unisex,Not Seasonal 2016,HOME,0,0,1517.52478
BATH TOWEL-grey-grey,Unisex,Not Seasonal 2016,HOME,0,0,184.5369873
BATH TOWEL-GREY-PINK,Unisex,Not Seasonal 2016,HOME,0,0,184.5369873
BATHROBE TESSUTO SPUGNA COTONE-BLACK,Unisex,Not Seasonal 2017,HOME,61,1,42782.0834
BAVETTA-White-gold+white+white,Unisex,Fall / Winter 2018-2019,RTW,1,0,402.5831299
BEACH TOWEL-BLACK,Unisex,Not Seasonal 2016,HOME,7,0,5396.938293
BEACH TOWEL-Red,Unisex,Not Seasonal 2016,HOME,4,0,3946.76889
BELT CALF LEATHER-Cardinal Red Warm gold,Male,Spring / Summer 2016,BELT,0,0,432.5109558
"BELT H.3,5CM/ENAMEL OVAL LION 6CM BUCKLE VITELLO OPACO-Black-Gun Metal",Male,Spring / Summer 2019,BELT,1,0,1002.948914
"BELT H.3,5CM/ROUND ENGRAVED LION 6CM BUCKLE  VITELLO OPACO-Black-Nickel",Male,Spring / Summer 2018,BELT,3,0,1706.891006
"BELT H.3,5CM/ROUND ENGRAVED LION 6CM BUCKLE  VITELLO OPACO-Military Green-Nickel",Male,Spring / Summer 2018,BELT,6,1,2944.263229
BELT H.3CM VITELLO OPACO-Black-Gun Metal,Male,Fall / Winter 2017-2018,BELT,0,0,114.5270996
BELT H.3CM/ROUND LION 5CM BUCKLE  CUOIO-Black---Antique Gold,Female,Spring / Summer 2019,BELT,1,0,214.7602692
BELT H.3CM+LION STUDS 20MM CUOIO-Black-Nickel,Female,Fall / Winter 2016-2017,BELT,0,0,94.14194489
BELT H.40 CALF LEATHER-Cobalt blue Ruthenium,Male,Spring / Summer 2019,BELT,13,0,8335.160095
BELT-899+899,Male,Fall / Winter 2018-2019,BELT,3,0,1058.730927
BELT-BLACK,Male,Fall / Winter 2018-2019,BELT,3,0,2334.630707
BELT-FUXIA MAGIC,Male,Spring / Summer 2018,BELT,5,0,1401.804901
BELTBAG  NYLON-Nero Nero,Male,Fall / Winter 2017-2018,BAGS,22,2,24582.33954
BERMUDA TESSUTO UOMO-Black,Male,Spring / Summer 2016,RTW,0,0,109.8089523
BERMUDA-BLUE,Male,Spring / Summer 2018,RTW,1,0,347.7516708
BERMUDA-Ocean,Male,Spring / Summer 2019,RTW,2,0,672.137558
BERMUDA-red+grey mel+ multicolor,Male,Spring / Summer 2019,RTW,2,0,3381.684921
BERRETTO - CAPPELLO MAGLIA-Black-white,Male,Fall / Winter 2018-2019,SILK & OTHER ACC,1,0,204.3753052
BERRETTO - CAPPELLO-RED,Female,Fall / Winter 2018-2019,SILK & OTHER ACC,1,0,393.6789246
BERRETTO - CAPPELLO-Violet,Female,Fall / Winter 2018-2019,SILK & OTHER ACC,2,0,1407.685364
BI-FOLD WALLET CALF LEATHER-Black Warm Gold,Male,Spring / Summer 2019,SLG,1,0,405.9813843
BICCHIERE CON MANICO MEDUSA GALA GOLD-FORMA 1931,Unisex,Non Seasonal 2014,HOME,1,0,332.1329956
BLOUSON DENIM/JEANS UOMO-Black,Male,Fall / Winter 2018-2019,RTW,8,0,6363.696106
BLOUSON DENIM/JEANS-animalier+black-gold,Male,Fall / Winter 2018-2019,RTW,3,2,19130.97327
BLOUSON DONNA DENIM/JEANS-Dark Blue,Female,Fall / Winter 2018-2019,RTW,2,0,697.9709015
BLOUSON DONNA DENIM/JEANS-Denim Blue,Female,Spring / Summer 2018,RTW,4,0,2095.550842
BLOUSON DONNA TESSUTO-Black,Female,Spring / Summer 2019,RTW,4,0,5799.218628
BLOUSON DONNA TESSUTO-Poppy,Female,Spring / Summer 2019,RTW,0,0,808.2720337
BLOUSON IMBOTTITO-Black,Male,Fall / Winter 2018-2019,RTW,52,9,359089.1924
BLOUSON IMBOTTITO-Black,Male,Spring / Summer 2019,RTW,0,1,3522.068359
BLOUSON IMBOTTITO-PRINTED,Male,Spring / Summer 2019,RTW,0,2,25412.45435
BLOUSON PIUMINO DONNA-Black,Female,Fall / Winter 2018-2019,RTW,1,0,15993.77979
BLOUSON PIUMINO-Black,Male,Fall / Winter 2017-2018,RTW,23,2,172264.7153
BLOUSON PIUMINO-Blue,Male,Spring / Summer 2019,RTW,3,1,16767.42847
BLOUSON PIUMINO-white-black-gold,Male,Spring / Summer 2019,RTW,9,4,73905.24597
BLOUSON REVERSIBILE UOMO TESSUTO STAMPATO-White + Print,Male,Fall / Winter 2018-2019,RTW,11,0,11882.96548
BLOUSON TESSUTO +RICAMO-TOBACCO,Female,Spring / Summer 2018,RTW,0,0,2472.545654
BLOUSON TESSUTO-Black + Print,Male,Spring / Summer 2018,RTW,3,0,6321.528931
BLOUSON TESSUTO-Blue,Male,Fall / Winter 2018-2019,RTW,9,0,58329.05542
BLOUSON TESSUTO-camel - black,Male,Spring / Summer 2019,RTW,2,0,14126.25391
BLOUSON UOMO PELLE-Black,Male,Spring / Summer 2018,RTW,3,0,2876.111206
BLOUSON UOMO TESSUTO-Black,Male,Fall / Winter 2018-2019,RTW,68,1,73333.20483
BLOUSON UOMO TESSUTO-Black,Male,Spring / Summer 2019,RTW,5,0,7738.18988
BLOUSONE PELLE DONNA-Black,Female,Fall / Winter 2018-2019,RTW,6,0,11287.70996
BLOUSONE PELLE UOMO-Black,Male,Fall / Winter 2017-2018,RTW,6,0,6252.052734
BLOUSONE UOMO PELLE-Black,Male,Fall / Winter 2018-2019,RTW,4,0,11702.44934
BODY TESSUTO-Gold + Print,Female,Spring / Summer 2019,RTW,5,2,12892.43762
BODY TESSUTO-PRINT BACKGROUND WHITE,Female,Fall / Winter 2018-2019,RTW,0,1,3154.082214
BODY-BIANCO-CELESTE,Unisex,Fall / Winter 2017-2018,RTW,1,0,141.1399689
BODY-Black+gold,Unisex,Spring / Summer 2019,RTW,0,0,704.5807495
BOOT FABRIC + LAMB LEATHER-Black-Tribute Gold,Female,Fall / Winter 2018-2019,SHOES,0,0,1804.589233
BOOTIE LEATHER SOLE  H.100 VITELLO NAPPATO LUCIDO-Black-Nickel,Female,Spring / Summer 2018,SHOES,0,0,1972.839752
BOOTIE LEATHER SOLE H.105 NEOPRENE STAMPA "VERSUS"+NEOPRENE STAMPA "COLLAGE TILE"-Black-Optic White+Multicolor,Female,Fall / Winter 2018-2019,SHOES,3,0,1328.454987
BOOTIE LEATHER SOLE H.85 NEOPRENE LOGATO TERMOFORMATO-Black+Transparent Heel,Female,Fall / Winter 2018-2019,SHOES,0,1,1461.443329
BOOTIES FABRIC + CALF LEATHER-Red+Black-Tribute Gold,Female,Fall / Winter 2018-2019,SHOES,2,3,20186.24689
BOOTIES FABRIC + LAMB LEATHER-Multicolor Red-Tribute Gold,Female,Fall / Winter 2018-2019,SHOES,0,1,880.5170898
BORSA  CALF-True Navy-Geranium-Hot Gold,Male,Spring / Summer 2019,BAGS,6,2,24821.52783
BORSA A MANO BIMBA C/TRACOLLA VIT.ST.BAROCCO GOTICO+VITELLO-BLACK+FLUO ORANGE-BLACK+URPLE+ORANGE--GOLD,Female,Spring / Summer 2019,BAGS,1,0,862.7862549
BORSA CAMOSCIO + STRASS-Grey Palladium,Female,Spring / Summer 2017,BAGS,1,0,2914.447632
BORSA CAMOSCIO + STRASS-Multicolor-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,33,2,190822.4606
BORSA CAPRETTO LUCIDO-BLACK-TRIBUTE GOLD,Female,Spring / Summer 2019,BAGS,0,0,2681.9375
BORSA COCCODRILLO + CAMOSCIO-Black-Light Gold,Female,Fall / Winter 2017-2018,BAGS,0,0,13270.82715
BORSA MAMMA CON LOGO HF E TRACOLLA SCRITTA YV NYLON+ECOPELLE-BLACK+BLACK-GOLD,Female,Spring / Summer 2018,BAGS,2,0,1072.071045
BORSA NAPPA + BORCHIE + FRANGE-Black-Ruthenium,Female,Spring / Summer 2018,BAGS,0,0,1037.901855
BORSA NAPPA + BORCHIE-Red-Light Gold-Ruthenium,Female,Spring / Summer 2018,BAGS,4,0,22201.67767
BORSA NAPPA + VERNICE LAVORAZIONE THE GREEK-Black-Light Gold,Female,Spring / Summer 2016,BAGS,0,0,1535.315552
BORSA NAPPA TRAPUNATA BAROCCO-Red-Light Gold,Female,Fall / Winter 2018-2019,BAGS,15,0,43779.03149
BORSA NAPPA TRAPUNTATA + NAPPA-Off White-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,4,0,9542.607788
BORSA NAPPA TRAPUNTATA + NAPPA-Red-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,7,0,16545.84338
BORSA NAPPA TRAPUNTATA-Off White-Black-Tribute Gold,Female,Spring / Summer 2019,BAGS,4,1,9455.578613
BORSA NAPPA TRAPUNTATA-Off White-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,41,1,107033.8181
BORSA NAPPA TRAPUNTATA-Red-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,27,0,62096.48444
BORSA NAPPA-Orange-Lilac-Light Gold,Female,Spring / Summer 2018,BAGS,5,0,9842.404175
BORSA NAPPA-Strong Navy-Fuel Blue-Indac-Light Gold,Female,Fall / Winter 2017-2018,BAGS,0,1,2361.834717
BORSA NAPPA-Withe-Light gold,Female,Fall / Winter 2016-2017,BAGS,0,0,1087.920044
BORSA NAPPA-Withe-Light gold,Female,Spring / Summer 2016,BAGS,3,0,8613.63147
BORSA PITONE DECOLORATO  LUCIDO-Black Black Palladium,Female,Spring / Summer 2017,BAGS,3,0,10250.72864
BORSA PITONE DIPINTO A MANO-Black- Multicolor-Light Gold,Female,Spring / Summer 2018,BAGS,0,1,4819.993408
BORSA PITONE LUCIDO-BLACK-TRIBUTE GOLD,Female,Spring / Summer 2018,BAGS,2,0,9228.841309
BORSA PITONE LUCIDO-Pistachio+Light Blue+Violet+Pink-Tribute Gold,Female,Spring / Summer 2018,BAGS,1,0,18608.55249
BORSA PITONE SEMILUCIDO-Jewled Green-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,1,0,2601.903809
BORSA PITONE-Pink-Tribute Gold,Female,Spring / Summer 2019,BAGS,3,2,22834.22485
BORSA SHOPPING CALF-Cobalt blue Warm Gold,Male,Fall / Winter 2018-2019,BAGS,7,1,32011.91718
BORSA SHOPPING VITELLO SAFFIANO-Autumn Red Ruthenium,Male,Fall / Winter 2014-2015,BAGS,0,0,1848.258545
BORSA VITELLO + BORCHIE PUNK-BLACK-TRIBUTE GOLD,Female,Fall / Winter 2018-2019,BAGS,32,1,82377.59702
BORSA VITELLO + CAMOSCIO + STRASS-Black Black Light Gold,Female,Fall / Winter 2017-2018,BAGS,6,1,49614.0415
BORSA VITELLO + INFILATURA + FRANGE-RED-LIGHT GOLD,Female,Spring / Summer 2018,BAGS,6,1,17114.10962
BORSA VITELLO + INFILATURE-White White Light Gold,Female,Fall / Winter 2016-2017,BAGS,1,0,4760.572998
BORSA VITELLO + RICAMO LETTERING-Red-Tribute Gold,Female,Spring / Summer 2019,BAGS,0,0,7699.155762
BORSA VITELLO + TARTAN-Black-Purple-Multicolor-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,1,0,3207.08667
BORSA VITELLO NAPPATO-Black-Light Gold,Female,Spring / Summer 2018,BAGS,1,0,3653.462769
BORSA VITELLO ST. BAROCCO-Red-Black-Multicolor-Tribute Gold,Female,Spring / Summer 2019,BAGS,5,0,32600.67773
BORSA VITELLO ST. PILLOW TALK-Multicolor+Royal Blue-Black-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,12,0,52497.93164
BORSA VITELLO STAMPA FLORAL BAROCCO-Blue-Yellow-Green-Black-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,5,0,23197.82861
BORSA VITELLO STAMPA LETTERING-Dusk Blue+Shell Pink+Multicolor-Tribute Gold,Female,Spring / Summer 2019,BAGS,1,0,6827.868896
BORSA VITELLO STAMPA LOGO VERSACE-BLACK-TRIBUTE GOLD,Female,Spring / Summer 2019,BAGS,1,0,2166.56897
BORSA VITELLO TRAPUNTA BAROCCO+RICAMO-Rosa Oro Chiaro,Female,Spring / Summer 2018,BAGS,5,0,28563.63757
BORSA VITELLO-Bluette 2-Purple-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,20,1,50762.18103
BORSA VITELLO-Cyclamen+Red-Black-Light Gold,Female,Spring / Summer 2018,BAGS,20,1,44405.31232
BORSA VITELLO-Light blue-Black-Light Gold,Female,Spring / Summer 2018,BAGS,8,0,15509.18335
BORSA VITELLO-Off White-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,0,0,4039.374756
BORSA VITELLO-Red-Tribute Gold,Female,Spring / Summer 2019,BAGS,2,0,5349.916992
BORSA VITELLO-Serene Purple Free Style Green Wipe Out P,Female,Spring / Summer 2017,BAGS,4,0,9284.962646
BORSA VITELLO-Sugar cane Burgundy Light Gold,Female,Fall / Winter 2017-2018,BAGS,0,0,-1550.110718
BORSA VITELLO-Yellow-Ice Blue-Pink-Tribute Gold,Female,Fall / Winter 2018-2019,BAGS,15,0,62363.82526
BORSA VITELLO+CAMOSCIO+RICAMO-Unity Red-Light Gold,Female,Fall / Winter 2017-2018,BAGS,2,1,6312.909546
BORSA VITELLO+RICAMO-Black Black Light Gold,Female,Fall / Winter 2017-2018,BAGS,0,0,3365.614258
BORSELLO CALF-Black Warm Gold,Male,Spring / Summer 2019,BAGS,0,0,1441.713074
BORSELLO VITELLO ST. MEDUSE ALL OVER-Black-Ruthenium,Male,Fall / Winter 2014-2015,SLG,2,0,847.6576538
BORSELLO VITELLO-Black Warm Gold,Male,Fall / Winter 2015-2016,BAGS,50,0,55619.09906
BOTTIGLIA 2 TREASURY-FORMA 2066,Unisex,-missing description-,HOME,4,1,5304.184509
BOUSTIER TESSUTO-red,Female,Fall / Winter 2018-2019,RTW,0,0,1743.570984
BOX-BLACK,Unisex,-missing description-,HOME,1,1,1865.785828
BOXER  MARE UOMO-Black + Print,Male,Spring / Summer 2019,RTW,0,0,483.6841736
BRACCIALE  METALLO+PELLE -- LIMETED EDITION-Red---Gold,Unisex,Spring / Summer 2018,FASHION JEWELRY,3,0,813.3715057
BRACCIALE METALLO + SMALTO+ PELLE-Black+White-Tribute Gold,Female,Fall / Winter 2018-2019,FASHION JEWELRY,3,0,2905.288567
BRACCIALE METALLO-Light Gold,Female,Fall / Winter 2018-2019,FASHION JEWELRY,0,0,429.7417603
BRACCIALE METALLO-Warm Gold,Female,Fall / Winter 2018-2019,FASHION JEWELRY,19,0,11726.80327
BRACCIALE METALLO+INTRECCIO PELLE-Black Warm Gold,Male,Fall / Winter 2018-2019,FASHION JEWELRY,1,0,433.2793884
BRACCIALE METALLO+PELLE-Black-Palladium,Male,Spring / Summer 2017,FASHION JEWELRY,1,0,0
BRACCIALE SMALTO+METALLO-Military Green-Rutenium,Male,Spring / Summer 2018,FASHION JEWELRY,0,0,196.4437256
BRACELET METAL+LEATHER-pink-light gold,Female,Spring / Summer 2019,FASHION JEWELRY,4,0,1554.964676
BRIEFCASE VITELLO ST.MICROPAGLIA+VITELLO-Black-Ruthenium Black Satinized,Male,Spring / Summer 2018,BAGS,2,0,2848.861572
CALICE VINO BIANCO ARABESQUE-FORMA 6995,Unisex,-missing description-,HOME,0,0,265.7332764
CALICE VINO BIANCO CLEAR-MEDUSA-FORMA 6905,Unisex,Not Seasonal 2015,HOME,1,0,492.0986328
CALZE-Black-white,Male,Spring / Summer 2019,SILK & OTHER ACC,0,0,221.4443817
CALZE-Bluette-red,Female,Fall / Winter 2018-2019,SILK & OTHER ACC,1,0,329.661377
CALZE-Red-black,Female,Fall / Winter 2018-2019,SILK & OTHER ACC,0,0,194.3342438
CALZE-White-black,Male,Fall / Winter 2017-2018,SILK & OTHER ACC,1,2,507.4358292
CAMICIA DENIM/JEANS DONNA-Black,Female,Fall / Winter 2018-2019,RTW,8,4,59529.03821
CAMICIA DONNA TESSUTO-Pink,Female,Fall / Winter 2018-2019,RTW,4,0,1239.160263
CAMICIA M/MANICA UOMO TESSUTO-Black,Male,Fall / Winter 2018-2019,RTW,5,0,2682.865128
CAMICIA PELLE DONNA+RICAMO-Black,Female,Spring / Summer 2018,RTW,0,0,6233.029297
CAMICIA UOMO DENIM/JEANS-green,Male,Spring / Summer 2018,RTW,3,0,4392.339417
CAMICIA UOMO TESSUTO STAMPATO-White - Purple,Male,Fall / Winter 2018-2019,RTW,3,0,4857.2771
CAMICIA UOMO TESSUTO-green,Male,Spring / Summer 2018,RTW,2,0,1968.01564
CAMICIA UOMO TESSUTO-green-light blue,Male,Spring / Summer 2018,RTW,0,0,1302.98764
CAMICIA UOMO TESSUTO-White,Male,Spring / Summer 2019,RTW,1,0,332.1665955
CAMICIA-Sky black,Male,Fall / Winter 2018-2019,RTW,2,0,1465.490967
CAMICIA-White+black,Male,Fall / Winter 2018-2019,RTW,2,0,737.3873978
CAMICIE TESSUTO + RICAMO-Optical White,Female,Fall / Winter 2018-2019,RTW,1,0,5592.293335
CAMICIE TESSUTO UOMO-Black,Male,Fall / Winter 2017-2018,RTW,6,0,572.5452576
CAMICIE TESSUTO-animalier+black-gold,Male,Fall / Winter 2018-2019,RTW,17,10,68380.96802
CAMICIE TESSUTO-black + multicolor,Male,Fall / Winter 2018-2019,RTW,20,4,51144.06061
CAMICIE TESSUTO-black + multicolor,Male,Spring / Summer 2019,RTW,2,2,11820.9248
CAMICIE TESSUTO-Black + Print,Female,Fall / Winter 2018-2019,RTW,5,2,21342.95154
CAMICIE TESSUTO-Black + Print,Female,Spring / Summer 2019,RTW,1,0,1035.399414
CAMICIE TESSUTO-Blue + Print,Male,Fall / Winter 2018-2019,RTW,25,6,99078.02356
CAMICIE TESSUTO-light blue - white,Male,Fall / Winter 2018-2019,RTW,5,0,11860.06854
CAMICIE TESSUTO-multicolor,Female,Fall / Winter 2018-2019,RTW,8,0,18490.00482
CAMICIE TESSUTO-Optical White,Male,Fall / Winter 2018-2019,RTW,7,2,21855.64301
CAMICIE TESSUTO-red - white,Male,Spring / Summer 2019,RTW,0,0,586.8276367
CAMICIE TESSUTO-Red + Print,Male,Spring / Summer 2019,RTW,8,0,33275.36591
CAMICIE TESSUTO-White,Male,Fall / Winter 2018-2019,RTW,14,3,40367.8493
CAMICIE TESSUTO-White,Male,Spring / Summer 2019,RTW,0,1,1250.588318
CANDELIERE 2 MEDUSA GOLD-FORMA 1429,Unisex,-missing description-,HOME,0,0,336.6185303
"CAPITAL LETTERING BELT H.3,5CM VITELLO OPACO-Military Green-Nickel",Male,Fall / Winter 2018-2019,BELT,0,0,608.7505188
CAPOSPALLA BLOUSON RICAMATO-Black,Female,Spring / Summer 2019,RTW,3,1,30545.30762
CAPOSPALLA BLOUSON RICAMATO-Optical White,Female,Spring / Summer 2019,RTW,1,0,28952.07178
CAPOSPALLA BLOUSON-black + multicolor,Male,Fall / Winter 2018-2019,RTW,26,2,94844.59491
CAPOSPALLA BLOUSON-black + multicolor,Male,Spring / Summer 2019,RTW,0,0,2351.625
CAPOSPALLA BLOUSON-grey,Male,Spring / Summer 2018,RTW,1,0,3285.072632
CAPOSPALLA BLOUSON-PRINTED,Male,Spring / Summer 2019,RTW,2,0,13453.36108
CAPOSPALLA BLOUSON-white-black-gold,Male,Spring / Summer 2019,RTW,17,2,71794.50708
CAPOSPALLA TRENCH-PRINT BACKGROUND WHITE,Female,Fall / Winter 2018-2019,RTW,2,0,27880.54077
CAPOSPALLA TRENCH/PARKAS-Black,Male,Spring / Summer 2019,RTW,1,0,9451.784912
CAPPELLINO-black,Female,Fall / Winter 2018-2019,SILK & OTHER ACC,1,0,1610.60321
CAPPELLO-Black,Unisex,Spring / Summer 2019,SILK & OTHER ACC,1,0,801.1018066
CAPPOTTO DONNA TESSUTO-Pink - Black,Female,Fall / Winter 2018-2019,RTW,1,0,5248.463623
CAPPOTTO TESSUTO RICAMATO-Black,Female,Spring / Summer 2019,RTW,8,0,73311.87915
CAPPOTTO TESSUTO-Black,Male,Spring / Summer 2019,RTW,0,0,5320.522949
CAR SHOE VITELLO-Black Warm Gold,Male,Spring / Summer 2019,SHOES,6,0,9517.097229
CAR SHOE VITELLO+ZAMPA STRUZZO-Black Warm Gold,Male,Spring / Summer 2019,SHOES,0,0,1372.652588
CARD CASE CALF LEATHER-Geranium-Palladium,Male,Fall / Winter 2018-2019,SLG,4,0,1283.479034
CARD CASE CAMOSCIO + STRASS-Black-Light Gold,Female,Fall / Winter 2017-2018,SLG,0,0,186.1255646
CARD CASE VITELLO-Unity Red-V Eige-Strong Navy-Black-Light Gold,Female,Fall / Winter 2017-2018,SLG,1,0,356.5397949
CARDIGAN MAGLIA DONNA-Black - White,Female,Spring / Summer 2018,RTW,0,0,6237.84668
CARDIGAN MAGLIA DONNA-pink-white,Female,Fall / Winter 2018-2019,RTW,9,5,28487.59042
CARDIGAN MAGLIA DONNA-Red - Purple - Black - Green - Yellow,Female,Fall / Winter 2018-2019,RTW,2,2,25648.7041
CARDIGAN MAGLIA UOMO-Dark Grey,Male,Fall / Winter 2017-2018,RTW,0,0,811.8806763
CHARM BAROCCO METALLO-Light Gold,Female,Spring / Summer 2018,FASHION JEWELRY,0,0,216.6143875
CHARM VITELLO ST.CAMOUFLAGE+VITELLO-Multicolor-Navy-Antiqued Palladian,Male,Spring / Summer 2018,SLG,1,0,594.8172684
CHARMS VITELLO + BORCHIE-Black-Light Gold,Female,Spring / Summer 2018,SLG,0,0,317.371521
CIABATTA MARE NAPPA-White+Black-White,Male,Spring / Summer 2017,SHOES,0,0,954.0827942
CIABATTA MARE VITELLO-Black-Gold,Male,Spring / Summer 2019,SHOES,1,0,1279.456421
"CIABATTINA T.0,5 GOMMA-Lilac",Female,Spring / Summer 2018,SHOES,2,0,863.3863068
CINTURA CALF-Black Warm Gold,Male,Spring / Summer 2019,BELT,25,0,17907.51361
CINTURA CROSTA + LAV.RIVETTI  TERMOSALDATI-Black Warm Gold,Male,Spring / Summer 2016,BELT,0,0,-516.6513062
CINTURA FIANCHI COCCODRILLO VERO-Black Warm Gold,Male,Spring / Summer 2019,BELT,10,0,31660.9129
CINTURA H.15 CON FIBBIA MEDUSA 3D VITELLO ST. IN FONDO AL MAR+VITELLO-MULTICOLOR PINK+PINK-GOLD,Female,Spring / Summer 2018,BELT,2,0,254.8686829
CINTURA NAPPA+NASTRO-Black Black Ultra Black Ruthenium,Female,Spring / Summer 2017,BELT,0,0,341.1128845
CINTURA VIT.+SAFF.ST.SIGNATURE BORDER-True Navy-Multicolor Gold-Palladian,Male,Fall / Winter 2018-2019,BELT,37,3,51224.83264
CINTURA VITELLO  TRAPUNTA TRIANGOLI + BORCHIE + NAPPA-Black-Palladium,Male,Spring / Summer 2017,BELT,0,0,333.6091309
CINTURA VITELLO E CALF DOUBLE-Navy+Black-Ruthenium,Male,Fall / Winter 2018-2019,BELT,29,1,24456.96696
CINTURA VITELLO SPAZZOLATO-BLACK-TRIBUTE GOLD,Male,Fall / Winter 2018-2019,BELT,4,0,7481.438232
CINTURA VITELLO ST.GRECA-Black-Ruthenium,Male,Fall / Winter 2017-2018,BELT,0,0,-238.0218353
CINTURA VITELLO ST.GRECA-BLACK-TRIBUTE GOLD,Male,Fall / Winter 2018-2019,BELT,1,1,2242.250702
CINTURA VITELLO STAMPA COCCO-Black Warm Gold,Male,Spring / Summer 2019,BELT,35,1,29624.27145
CINTURA VITELLO STAMPA LEGNO + VITELLO-Black Ultra Black Ruthenium,Male,Spring / Summer 2017,BELT,113,2,87734.44333
CINTURA VITELLO-Black-Gold,Female,Fall / Winter 2013-2014,BELT,4,0,2160.031769
CINTURA VITELLO-Black-Light Gold,Female,Fall / Winter 2017-2018,BELT,54,2,36668.32423
CINTURA VITELLO-Black-Satin Hot gold,Male,Spring / Summer 2018,BELT,52,1,44520.56351
CINTURA VITELLO-Black-Vintage Gold,Female,Spring / Summer 2018,BELT,25,4,27843.79074
CINTURA VITELLO-Pink-Black-Tribute Gold,Female,Spring / Summer 2018,BELT,3,1,2444.826416
CINTURA VITELLO-Rosso Geranium Nero Rutenio Ultra Black,Male,Fall / Winter 2017-2018,BELT,3,0,5130.637146
CLUTCH CROSS-BODY VITELLO C/GRANA+VITELLO STAMP.SIGNATURE-Black Multicolor Palladium,Male,Spring / Summer 2018,BAGS,10,0,13374.72266
CLUTCH CROSS-BODY VITELLO+MEDUSA FORATA-Black+Geranium-Palladian,Male,Spring / Summer 2018,BAGS,12,0,35856.71259
CLUTCH SERA NAPPA + STRASS + BORCHIE-BLACK-LIGHT GOLD-RUTHENIUM,Female,Spring / Summer 2018,BAGS,13,0,46989.46912
CLUTCH SERA NAPPA-Withe-Light gold,Female,Spring / Summer 2016,BAGS,8,0,10229.25244
CLUTCH VITELLO C/GRANA+VITELLO STAMP.SIGNATURE-Black Multicolor Palladium,Male,Spring / Summer 2018,BAGS,14,0,21997.79419
CLUTCH VITELLO LAMINATO-Silver-Nickel,Female,Spring / Summer 2018,BAGS,1,0,2016.452026
CLUTCH VITELLO SPAZZOLATO LAVORAZ.CIELO STELLATO-Black-Satin Hot gold,Male,Spring / Summer 2018,BAGS,21,0,37873.36417
COIN CASE VITELLO-RED-LIGHT GOLD,Female,Spring / Summer 2018,SLG,2,0,1758.752441
COPERTA A MAGLIA DA ESTERNO-BEIGE WHITE-BLUE-RED,Unisex,Spring / Summer 2018,RTW,0,0,282.355896
COSTUME INTERO MARE DONNA-Black + Print,Female,Spring / Summer 2018,RTW,1,0,324.5758362
CRAVATTE CM5-White-black,Male,Spring / Summer 2018,SILK & OTHER ACC,3,0,610.1846008
CRAVATTE CM7-Bean-dark navy,Male,Fall / Winter 2017-2018,SILK & OTHER ACC,2,0,1101.009506
CRAVATTE CM7-Blu dandy,Male,Spring / Summer 2018,SILK & OTHER ACC,3,0,928.970459
CRAVATTE CM7-Dark navy-pewter,Male,Fall / Winter 2017-2018,SILK & OTHER ACC,3,0,917.9797821
CUSHION-Gold-white-black-red-blue-green,Unisex,Not Seasonal 2017,HOME,6,0,3677.264679
DECOLLETE  T.110 VITELLINO-Black-Tribute Gold,Female,Spring / Summer 2018,SHOES,2,1,10030.2627
DECOLLETE  T.55 VITELLINO-Black,Female,Spring / Summer 2016,SHOES,12,5,20715.78314
DECOLLETE  T.55 VITELLINO-Black-Light Gold,Female,Fall / Winter 2015-2016,SHOES,30,7,60353.9516
DECOLLETE  T.95 VITELLO ST. BAROQUE SS 1992-Black+Gold-Tribte Gold,Female,Spring / Summer 2018,SHOES,20,3,39133.75623
DECOLLETE  T.95 VITELLO+RICAMO BAROCCO-Black+Gold-Tribte Gold,Female,Spring / Summer 2018,SHOES,3,3,15972.51282
DUVET-WHITE GOLD,Unisex,Not Seasonal 2016,HOME,1,0,1023.257721
EARRINGS METAL-Rhodium,Unisex,Fall / Winter 2015-2016,FASHION JEWELRY,10,0,3423.050293
EARRINGS METAL-Tribute Gold,Female,Spring / Summer 2018,FASHION JEWELRY,4,0,2019.581757
EAU DE PARFUM NAT. SPRAY 100 ML-NUL,Female,-missing description-,LICENSES,12,0,2523.485504
EAU DE TOILETTE NAT. SPRAY 100 ML-NUL,Female,-missing description-,LICENSES,11,0,3034.857468
